"","X","country","iso3c","date","confirmed","deaths","recovered","new.d","new.c","new.r","population","death_rate","recovery_rate","infection_rate","continent"
"85541",85541,"North Macedonia","MKD",2020-05-13,1694,95,1229,3,20,24,2083380,0.143996774472252,1.15197419577801,0.959978496481679,"EU"
"85542",85542,"North Macedonia","MKD",2020-05-14,1723,95,1235,0,29,6,2083380,0,0.287993548944504,1.39196881989843,"EU"
"85543",85543,"North Macedonia","MKD",2020-05-15,1740,97,1251,2,17,16,2083380,0.0959978496481679,0.767982797185343,0.815981722009427,"EU"
"85544",85544,"North Macedonia","MKD",2020-05-16,1762,98,1267,1,22,16,2083380,0.0479989248240839,0.767982797185343,1.05597634612985,"EU"
"85545",85545,"North Macedonia","MKD",2020-05-17,1792,101,1293,3,30,26,2083380,0.143996774472252,1.24797204542618,1.43996774472252,"EU"
"85546",85546,"North Macedonia","MKD",2020-05-18,1817,104,1301,3,25,8,2083380,0.143996774472252,0.383991398592672,1.1999731206021,"EU"
"85547",85547,"North Macedonia","MKD",2020-05-19,1839,106,1351,2,22,50,2083380,0.0959978496481679,2.3999462412042,1.05597634612985,"EU"
"85548",85548,"North Macedonia","MKD",2020-05-20,1858,110,1367,4,19,16,2083380,0.191995699296336,0.767982797185343,0.911979571657595,"EU"
"85549",85549,"North Macedonia","MKD",2020-05-21,1898,111,1378,1,40,11,2083380,0.0479989248240839,0.527988173064923,1.91995699296336,"EU"
"85550",85550,"North Macedonia","MKD",2020-05-22,1921,112,1387,1,23,9,2083380,0.0479989248240839,0.431990323416755,1.10397527095393,"EU"
"85551",85551,"North Macedonia","MKD",2020-05-23,1941,113,1411,1,20,24,2083380,0.0479989248240839,1.15197419577801,0.959978496481679,"EU"
"85552",85552,"North Macedonia","MKD",2020-05-24,1978,113,1422,0,37,11,2083380,0,0.527988173064923,1.77596021849111,"EU"
"85553",85553,"North Macedonia","MKD",2020-05-25,1999,113,1439,0,21,17,2083380,0,0.815981722009427,1.00797742130576,"EU"
"85554",85554,"North Macedonia","MKD",2020-05-26,2014,116,1453,3,15,14,2083380,0.143996774472252,0.671984947537175,0.719983872361259,"EU"
"85555",85555,"North Macedonia","MKD",2020-05-27,2039,119,1470,3,25,17,2083380,0.143996774472252,0.815981722009427,1.1999731206021,"EU"
"85556",85556,"North Macedonia","MKD",2020-05-28,2077,121,1486,2,38,16,2083380,0.0959978496481679,0.767982797185343,1.82395914331519,"EU"
"85557",85557,"North Macedonia","MKD",2020-05-29,2129,126,1516,5,52,30,2083380,0.23999462412042,1.43996774472252,2.49594409085236,"EU"
"85558",85558,"North Macedonia","MKD",2020-05-30,2164,131,1535,5,35,19,2083380,0.23999462412042,0.911979571657595,1.67996236884294,"EU"
"85559",85559,"North Macedonia","MKD",2020-05-31,2226,133,1552,2,62,17,2083380,0.0959978496481679,0.815981722009427,2.9759333390932,"EU"
"85560",85560,"North Macedonia","MKD",2020-06-01,2315,140,1569,7,89,17,2083380,0.335992473768588,0.815981722009427,4.27190430934347,"EU"
"85561",85561,"North Macedonia","MKD",2020-06-02,2391,141,1595,1,76,26,2083380,0.0479989248240839,1.24797204542618,3.64791828663038,"EU"
"85562",85562,"North Macedonia","MKD",2020-06-03,2492,145,1605,4,101,10,2083380,0.191995699296336,0.479989248240839,4.84789140723248,"EU"
"85563",85563,"North Macedonia","MKD",2020-06-04,2611,147,1621,2,119,16,2083380,0.0959978496481679,0.767982797185343,5.71187205406599,"EU"
"85564",85564,"North Macedonia","MKD",2020-06-05,2790,149,1632,2,179,11,2083380,0.0959978496481679,0.527988173064923,8.59180754351103,"EU"
"85565",85565,"North Macedonia","MKD",2020-06-06,2915,151,1640,2,125,8,2083380,0.0959978496481679,0.383991398592672,5.99986560301049,"EU"
"85566",85566,"North Macedonia","MKD",2020-06-07,3025,153,1646,2,110,6,2083380,0.0959978496481679,0.287993548944504,5.27988173064923,"EU"
"85567",85567,"North Macedonia","MKD",2020-06-08,3152,156,1653,3,127,7,2083380,0.143996774472252,0.335992473768588,6.09586345265866,"EU"
"85568",85568,"North Macedonia","MKD",2020-06-09,3239,157,1658,1,87,5,2083380,0.0479989248240839,0.23999462412042,4.1759064596953,"EU"
"85569",85569,"North Macedonia","MKD",2020-06-10,3364,164,1664,7,125,6,2083380,0.335992473768588,0.287993548944504,5.99986560301049,"EU"
"85570",85570,"North Macedonia","MKD",2020-06-11,3538,169,1682,5,174,18,2083380,0.23999462412042,0.863980646833511,8.35181291939061,"EU"
"85571",85571,"North Macedonia","MKD",2020-06-12,3701,171,1694,2,163,12,2083380,0.0959978496481679,0.575987097889007,7.82382474632568,"EU"
"85572",85572,"North Macedonia","MKD",2020-06-13,3895,179,1705,8,194,11,2083380,0.383991398592672,0.527988173064923,9.31179141587228,"EU"
"85573",85573,"North Macedonia","MKD",2020-06-14,4057,188,1710,9,162,5,2083380,0.431990323416755,0.23999462412042,7.7758258215016,"EU"
"85574",85574,"North Macedonia","MKD",2020-06-15,4157,193,1723,5,100,13,2083380,0.23999462412042,0.623986022713091,4.79989248240839,"EU"
"85575",85575,"North Macedonia","MKD",2020-06-16,4299,201,1757,8,142,34,2083380,0.383991398592672,1.63196344401885,6.81584732501992,"EU"
"85576",85576,"North Macedonia","MKD",2020-06-17,4482,210,1803,9,183,46,2083380,0.431990323416755,2.20795054190786,8.78380324280736,"EU"
"85577",85577,"North Macedonia","MKD",2020-06-18,4664,216,1836,6,182,33,2083380,0.287993548944504,1.58396451919477,8.73580431798328,"EU"
"85578",85578,"North Macedonia","MKD",2020-06-19,4820,222,1863,6,156,27,2083380,0.287993548944504,1.29597097025027,7.4878322725571,"EU"
"85579",85579,"North Macedonia","MKD",2020-06-20,5005,233,1904,11,185,41,2083380,0.527988173064923,1.96795591778744,8.87980109245553,"EU"
"85580",85580,"North Macedonia","MKD",2020-06-21,5106,238,1926,5,101,22,2083380,0.23999462412042,1.05597634612985,4.84789140723248,"EU"
"85581",85581,"North Macedonia","MKD",2020-06-22,5196,247,1974,9,90,48,2083380,0.431990323416755,2.30394839155603,4.31990323416755,"EU"
"85582",85582,"North Macedonia","MKD",2020-06-23,5311,251,2048,4,115,74,2083380,0.191995699296336,3.55192043698221,5.51987635476965,"EU"
"85583",85583,"North Macedonia","MKD",2020-06-24,5445,259,2091,8,134,43,2083380,0.383991398592672,2.06395376743561,6.43185592642725,"EU"
"85584",85584,"North Macedonia","MKD",2020-06-25,5595,265,2166,6,150,75,2083380,0.287993548944504,3.5999193618063,7.19983872361259,"EU"
"85585",85585,"North Macedonia","MKD",2020-06-26,5758,268,2206,3,163,40,2083380,0.143996774472252,1.91995699296336,7.82382474632568,"EU"
"85586",85586,"North Macedonia","MKD",2020-06-27,5906,277,2236,9,148,30,2083380,0.431990323416755,1.43996774472252,7.10384087396442,"EU"
"85587",85587,"North Macedonia","MKD",2020-06-28,6080,286,2315,9,174,79,2083380,0.431990323416755,3.79191506110263,8.35181291939061,"EU"
"85588",85588,"North Macedonia","MKD",2020-06-29,6209,298,2427,12,129,112,2083380,0.575987097889007,5.3758795802974,6.19186130230683,"EU"
"85589",85589,"North Macedonia","MKD",2020-06-30,6334,302,2475,4,125,48,2083380,0.191995699296336,2.30394839155603,5.99986560301049,"EU"
"85590",85590,"North Macedonia","MKD",2020-07-01,6454,306,2598,4,120,123,2083380,0.191995699296336,5.90386775336232,5.75987097889007,"EU"
"85591",85591,"North Macedonia","MKD",2020-07-02,6625,321,2748,15,171,150,2083380,0.719983872361259,7.19983872361259,8.20781614491835,"EU"
"85592",85592,"North Macedonia","MKD",2020-07-03,6787,328,2876,7,162,128,2083380,0.335992473768588,6.14386237748274,7.7758258215016,"EU"
"85593",85593,"North Macedonia","MKD",2020-07-04,6932,334,2987,6,145,111,2083380,0.287993548944504,5.32788065547332,6.95984409949217,"EU"
"85594",85594,"North Macedonia","MKD",2020-07-05,7046,341,3027,7,114,40,2083380,0.335992473768588,1.91995699296336,5.47187742994557,"EU"
"85595",85595,"North Macedonia","MKD",2020-07-06,7124,346,3199,5,78,172,2083380,0.23999462412042,8.25581506974244,3.74391613627855,"EU"
"85596",85596,"North Macedonia","MKD",2020-07-07,7244,351,3324,5,120,125,2083380,0.23999462412042,5.99986560301049,5.75987097889007,"EU"
"85597",85597,"North Macedonia","MKD",2020-07-08,7406,359,3554,8,162,230,2083380,0.383991398592672,11.0397527095393,7.7758258215016,"EU"
"85598",85598,"North Macedonia","MKD",2020-07-09,7572,362,3624,3,166,70,2083380,0.143996774472252,3.35992473768588,7.96782152079793,"EU"
"85599",85599,"North Macedonia","MKD",2020-07-10,7777,368,3960,6,205,336,2083380,0.287993548944504,16.1276387408922,9.83977958893721,"EU"
"85600",85600,"North Macedonia","MKD",2020-07-11,7975,376,4080,8,198,120,2083380,0.383991398592672,5.75987097889007,9.50378711516862,"EU"
"85601",85601,"North Macedonia","MKD",2020-07-12,8111,382,4203,6,136,123,2083380,0.287993548944504,5.90386775336232,6.52785377607542,"EU"
"85602",85602,"North Macedonia","MKD",2020-07-13,8197,385,4326,3,86,123,2083380,0.143996774472252,5.90386775336232,4.12790753487122,"EU"
"85603",85603,"North Macedonia","MKD",2020-07-14,8332,389,4468,4,135,142,2083380,0.191995699296336,6.81584732501992,6.47985485125133,"EU"
"85604",85604,"North Macedonia","MKD",2020-07-15,8530,393,4565,4,198,97,2083380,0.191995699296336,4.65589570793614,9.50378711516862,"EU"
"85605",85605,"North Macedonia","MKD",2020-07-16,8623,401,4565,8,93,0,2083380,0.383991398592672,0,4.46390000863981,"EU"
"85606",85606,"North Macedonia","MKD",2020-07-17,8786,406,4676,5,163,111,2083380,0.23999462412042,5.32788065547332,7.82382474632568,"EU"
"85607",85607,"North Macedonia","MKD",2020-07-18,9026,414,4727,8,240,51,2083380,0.383991398592672,2.44794516602828,11.5197419577801,"EU"
"85608",85608,"North Macedonia","MKD",2020-07-19,9153,422,4810,8,127,83,2083380,0.383991398592672,3.98391076039897,6.09586345265866,"EU"
"85609",85609,"North Macedonia","MKD",2020-07-20,9249,432,4871,10,96,61,2083380,0.479989248240839,2.92793441426912,4.60789678311206,"EU"
"85610",85610,"North Macedonia","MKD",2020-07-21,9412,432,4940,0,163,69,2083380,0,3.31192581286179,7.82382474632568,"EU"
"85611",85611,"North Macedonia","MKD",2020-07-22,9547,442,5071,10,135,131,2083380,0.479989248240839,6.287859151955,6.47985485125133,"EU"
"85612",85612,"North Macedonia","MKD",2020-07-23,9669,445,5071,3,122,0,2083380,0.143996774472252,0,5.85586882853824,"EU"
"85613",85613,"North Macedonia","MKD",2020-07-24,9797,451,5254,6,128,183,2083380,0.287993548944504,8.78380324280736,6.14386237748274,"EU"
"85614",85614,"North Macedonia","MKD",2020-07-25,9934,460,5357,9,137,103,2083380,0.431990323416755,4.94388925688065,6.5758527008995,"EU"
"85615",85615,"North Macedonia","MKD",2020-07-26,10086,460,5427,0,152,70,2083380,0,3.35992473768588,7.29583657326076,"EU"
"85616",85616,"North Macedonia","MKD",2020-07-27,10213,466,5564,6,127,137,2083380,0.287993548944504,6.5758527008995,6.09586345265866,"EU"
"85617",85617,"North Macedonia","MKD",2020-07-28,10315,471,5663,5,102,99,2083380,0.23999462412042,4.75189355758431,4.89589033205656,"EU"
"85618",85618,"North Macedonia","MKD",2020-07-29,10503,476,5931,5,188,268,2083380,0.23999462412042,12.8637118528545,9.02379786692778,"EU"
"85619",85619,"North Macedonia","MKD",2020-07-30,10617,480,6020,4,114,89,2083380,0.191995699296336,4.27190430934347,5.47187742994557,"EU"
"85620",85620,"North Macedonia","MKD",2020-07-31,10754,486,6554,6,137,534,2083380,0.287993548944504,25.6314258560608,6.5758527008995,"EU"
"85621",85621,"North Macedonia","MKD",2020-08-01,10891,493,6698,7,137,144,2083380,0.335992473768588,6.91184517466809,6.5758527008995,"EU"
"85622",85622,"North Macedonia","MKD",2020-08-02,11054,497,6882,4,163,184,2083380,0.191995699296336,8.83180216763144,7.82382474632568,"EU"
"85623",85623,"North Macedonia","MKD",2020-08-03,11128,500,6972,3,74,90,2083380,0.143996774472252,4.31990323416755,3.55192043698221,"EU"
"85624",85624,"North Macedonia","MKD",2020-08-04,11202,505,7108,5,74,136,2083380,0.23999462412042,6.52785377607542,3.55192043698221,"EU"
"85625",85625,"North Macedonia","MKD",2020-08-05,11289,511,7221,6,87,113,2083380,0.287993548944504,5.42387850512149,4.1759064596953,"EU"
"85626",85626,"North Macedonia","MKD",2020-08-06,11399,517,7480,6,110,259,2083380,0.287993548944504,12.4317215294377,5.27988173064923,"EU"
"85627",85627,"North Macedonia","MKD",2020-08-07,11554,519,7607,2,155,127,2083380,0.0959978496481679,6.09586345265866,7.43983334773301,"EU"
"85628",85628,"North Macedonia","MKD",2020-08-08,11754,523,7622,4,200,15,2083380,0.191995699296336,0.719983872361259,9.59978496481679,"EU"
"85629",85629,"North Macedonia","MKD",2020-08-09,11839,527,7664,4,85,42,2083380,0.191995699296336,2.01595484261153,4.07990861004714,"EU"
"85630",85630,"North Macedonia","MKD",2020-08-10,11942,528,8087,1,103,423,2083380,0.0479989248240839,20.3035452005875,4.94388925688065,"EU"
"85631",85631,"North Macedonia","MKD",2020-08-11,12083,529,8248,1,141,161,2083380,0.0479989248240839,7.72782689667751,6.76784840019584,"EU"
"85632",85632,"North Macedonia","MKD",2020-08-12,12217,530,8487,1,134,239,2083380,0.0479989248240839,11.4717430329561,6.43185592642725,"EU"
"85633",85633,"North Macedonia","MKD",2020-08-13,12357,532,8662,2,140,175,2083380,0.0959978496481679,8.39981184421469,6.71984947537175,"EU"
"85634",85634,"North Macedonia","MKD",2020-08-14,12515,535,9030,3,158,368,2083380,0.143996774472252,17.6636043352629,7.58383012220526,"EU"
"85635",85635,"North Macedonia","MKD",2020-08-15,12653,539,9123,4,138,93,2083380,0.191995699296336,4.46390000863981,6.62385162572358,"EU"
"85636",85636,"North Macedonia","MKD",2020-08-16,12739,544,9174,5,86,51,2083380,0.23999462412042,2.44794516602828,4.12790753487122,"EU"
"85637",85637,"North Macedonia","MKD",2020-08-17,12840,547,9174,3,101,0,2083380,0.143996774472252,0,4.84789140723248,"EU"
"85638",85638,"North Macedonia","MKD",2020-08-18,12970,549,9513,2,130,339,2083380,0.0959978496481679,16.2716355153645,6.23986022713091,"EU"
"85639",85639,"North Macedonia","MKD",2020-08-19,13076,551,9625,2,106,112,2083380,0.0959978496481679,5.3758795802974,5.0878860313529,"EU"
"85640",85640,"North Macedonia","MKD",2020-08-20,13194,554,9752,3,118,127,2083380,0.143996774472252,6.09586345265866,5.6638731292419,"EU"
"85641",85641,"North Macedonia","MKD",2020-08-21,13308,557,9977,3,114,225,2083380,0.143996774472252,10.7997580854189,5.47187742994557,"EU"
"85642",85642,"North Macedonia","MKD",2020-08-22,13458,563,10052,6,150,75,2083380,0.287993548944504,3.5999193618063,7.19983872361259,"EU"
"85643",85643,"North Macedonia","MKD",2020-08-23,13595,564,10110,1,137,58,2083380,0.0479989248240839,2.78393763979687,6.5758527008995,"EU"
"85644",85644,"North Macedonia","MKD",2020-08-24,13673,568,10150,4,78,40,2083380,0.191995699296336,1.91995699296336,3.74391613627855,"EU"
"85645",85645,"North Macedonia","MKD",2020-08-25,13799,573,10210,5,126,60,2083380,0.23999462412042,2.87993548944504,6.04786452783458,"EU"
"85646",85646,"North Macedonia","MKD",2020-08-26,13914,578,10507,5,115,297,2083380,0.23999462412042,14.2556806727529,5.51987635476965,"EU"
"85647",85647,"North Macedonia","MKD",2020-08-27,14004,585,10722,7,90,215,2083380,0.335992473768588,10.319768837178,4.31990323416755,"EU"
"85648",85648,"North Macedonia","MKD",2020-08-28,14163,590,10933,5,159,211,2083380,0.23999462412042,10.1277731378817,7.63182904702935,"EU"
"85649",85649,"North Macedonia","MKD",2020-08-29,14293,596,11014,6,130,81,2083380,0.287993548944504,3.8879129107508,6.23986022713091,"EU"
"85650",85650,"North Macedonia","MKD",2020-08-30,14330,600,11062,4,37,48,2083380,0.191995699296336,2.30394839155603,1.77596021849111,"EU"
"85651",85651,"North Macedonia","MKD",2020-08-31,14341,603,11157,3,11,95,2083380,0.143996774472252,4.55989785828797,0.527988173064923,"EU"
"85652",85652,"North Macedonia","MKD",2020-09-01,14455,604,11525,1,114,368,2083380,0.0479989248240839,17.6636043352629,5.47187742994557,"EU"
"85653",85653,"North Macedonia","MKD",2020-09-02,14600,606,11741,2,145,216,2083380,0.0959978496481679,10.3677677620021,6.95984409949217,"EU"
"85654",85654,"North Macedonia","MKD",2020-09-03,14762,606,11965,0,162,224,2083380,0,10.7517591605948,7.7758258215016,"EU"
"85655",85655,"North Macedonia","MKD",2020-09-04,14871,609,12054,3,109,89,2083380,0.143996774472252,4.27190430934347,5.23188280582515,"EU"
"85656",85656,"North Macedonia","MKD",2020-09-05,14998,614,12149,5,127,95,2083380,0.23999462412042,4.55989785828797,6.09586345265866,"EU"
"85657",85657,"North Macedonia","MKD",2020-09-06,15090,617,12235,3,92,86,2083380,0.143996774472252,4.12790753487122,4.41590108381572,"EU"
"85658",85658,"North Macedonia","MKD",2020-09-07,15127,623,12486,6,37,251,2083380,0.287993548944504,12.0477301308451,1.77596021849111,"EU"
"85659",85659,"North Macedonia","MKD",2020-09-08,15226,631,12700,8,99,214,2083380,0.383991398592672,10.271769912354,4.75189355758431,"EU"
"85660",85660,"North Macedonia","MKD",2020-09-09,15293,634,12754,3,67,54,2083380,0.143996774472252,2.59194194050053,3.21592796321362,"EU"
"85661",85661,"North Macedonia","MKD",2020-09-10,15414,637,12896,3,121,142,2083380,0.143996774472252,6.81584732501992,5.80786990371416,"EU"
"85662",85662,"North Macedonia","MKD",2020-09-11,15555,642,12994,5,141,98,2083380,0.23999462412042,4.70389463276023,6.76784840019584,"EU"
"85663",85663,"North Macedonia","MKD",2020-09-12,15694,646,13128,4,139,134,2083380,0.191995699296336,6.43185592642725,6.67185055054767,"EU"
"85664",85664,"North Macedonia","MKD",2020-09-13,15791,648,13184,2,97,56,2083380,0.0959978496481679,2.6879397901487,4.65589570793614,"EU"
"85665",85665,"North Macedonia","MKD",2020-09-14,15827,652,13315,4,36,131,2083380,0.191995699296336,6.287859151955,1.72796129366702,"EU"
"85666",85666,"North Macedonia","MKD",2020-09-15,15925,661,13418,9,98,103,2083380,0.431990323416755,4.94388925688065,4.70389463276023,"EU"
"85667",85667,"North Macedonia","MKD",2020-09-16,16088,668,13550,7,163,132,2083380,0.335992473768588,6.33585807677908,7.82382474632568,"EU"
"85668",85668,"North Macedonia","MKD",2020-09-17,16274,675,13635,7,186,85,2083380,0.335992473768588,4.07990861004714,8.92780001727961,"EU"
"85669",85669,"North Macedonia","MKD",2020-09-18,16417,683,13732,8,143,97,2083380,0.383991398592672,4.65589570793614,6.863846249844,"EU"
"85670",85670,"North Macedonia","MKD",2020-09-19,16557,689,13792,6,140,60,2083380,0.287993548944504,2.87993548944504,6.71984947537175,"EU"
"85671",85671,"North Macedonia","MKD",2020-09-20,16735,693,13863,4,178,71,2083380,0.191995699296336,3.40792366250996,8.54380861868694,"EU"
"85672",85672,"North Macedonia","MKD",2020-09-21,16780,700,13949,7,45,86,2083380,0.335992473768588,4.12790753487122,2.15995161708378,"EU"
"85673",85673,"North Macedonia","MKD",2020-09-22,16867,705,14084,5,87,135,2083380,0.23999462412042,6.47985485125133,4.1759064596953,"EU"
"85674",85674,"North Macedonia","MKD",2020-09-23,17049,710,14186,5,182,102,2083380,0.23999462412042,4.89589033205656,8.73580431798328,"EU"
"85675",85675,"North Macedonia","MKD",2020-09-24,17200,712,14312,2,151,126,2083380,0.0959978496481679,6.04786452783458,7.24783764843667,"EU"
"85676",85676,"North Macedonia","MKD",2020-09-25,17343,721,14422,9,143,110,2083380,0.431990323416755,5.27988173064923,6.863846249844,"EU"
"85677",85677,"North Macedonia","MKD",2020-09-26,17483,722,14516,1,140,94,2083380,0.0479989248240839,4.51189893346389,6.71984947537175,"EU"
"85678",85678,"North Macedonia","MKD",2020-09-27,17629,725,14581,3,146,65,2083380,0.143996774472252,3.11993011356546,7.00784302431626,"EU"
"85679",85679,"North Macedonia","MKD",2020-09-28,17674,729,14642,4,45,61,2083380,0.191995699296336,2.92793441426912,2.15995161708378,"EU"
"85680",85680,"North Macedonia","MKD",2020-09-29,17786,737,14801,8,112,159,2083380,0.383991398592672,7.63182904702935,5.3758795802974,"EU"
"85681",85681,"North Macedonia","MKD",2020-09-30,17977,739,14959,2,191,158,2083380,0.0959978496481679,7.58383012220526,9.16779464140003,"EU"
"85682",85682,"North Macedonia","MKD",2020-10-01,18138,743,15068,4,161,109,2083380,0.191995699296336,5.23188280582515,7.72782689667751,"EU"
"85683",85683,"North Macedonia","MKD",2020-10-02,18363,749,15164,6,225,96,2083380,0.287993548944504,4.60789678311206,10.7997580854189,"EU"
"85684",85684,"North Macedonia","MKD",2020-10-03,18602,753,15264,4,239,100,2083380,0.191995699296336,4.79989248240839,11.4717430329561,"EU"
"85685",85685,"North Macedonia","MKD",2020-10-04,18790,756,15341,3,188,77,2083380,0.143996774472252,3.69591721145446,9.02379786692778,"EU"
"85686",85686,"North Macedonia","MKD",2020-10-05,18873,760,15487,4,83,146,2083380,0.191995699296336,7.00784302431626,3.98391076039897,"EU"
"85687",85687,"North Macedonia","MKD",2020-10-06,19096,768,15645,8,223,158,2083380,0.383991398592672,7.58383012220526,10.7037602357707,"EU"
"85688",85688,"North Macedonia","MKD",2020-10-07,19413,772,15749,4,317,104,2083380,0.191995699296336,4.99188818170473,15.2156591692346,"EU"
"85689",85689,"North Macedonia","MKD",2020-10-08,19777,775,15855,3,364,106,2083380,0.143996774472252,5.0878860313529,17.4716086359666,"EU"
"85690",85690,"North Macedonia","MKD",2020-10-09,20163,781,16009,6,386,154,2083380,0.287993548944504,7.39183442290893,18.5275849820964,"EU"
"85691",85691,"North Macedonia","MKD",2020-10-10,20555,785,16099,4,392,90,2083380,0.191995699296336,4.31990323416755,18.8155785310409,"EU"
"85692",85692,"North Macedonia","MKD",2020-10-11,20937,792,16194,7,382,95,2083380,0.335992473768588,4.55989785828797,18.3355892828001,"EU"
"85693",85693,"North Macedonia","MKD",2020-10-12,21113,797,16301,5,176,107,2083380,0.23999462412042,5.13588495617698,8.44781076903877,"EU"
"85694",85694,"North Macedonia","MKD",2020-10-13,21193,800,16397,3,80,96,2083380,0.143996774472252,4.60789678311206,3.83991398592672,"EU"
"85695",85695,"North Macedonia","MKD",2020-10-14,21636,809,16591,9,443,194,2083380,0.431990323416755,9.31179141587228,21.2635236970692,"EU"
"85696",85696,"North Macedonia","MKD",2020-10-15,22170,815,16758,6,534,167,2083380,0.287993548944504,8.01582044562202,25.6314258560608,"EU"
"85697",85697,"North Macedonia","MKD",2020-10-16,22607,821,16949,6,437,191,2083380,0.287993548944504,9.16779464140003,20.9755301481247,"EU"
"85698",85698,"North Macedonia","MKD",2020-10-17,23201,824,17111,3,594,162,2083380,0.143996774472252,7.7758258215016,28.5113613455059,"EU"
"85699",85699,"North Macedonia","MKD",2020-10-18,23628,834,17239,10,427,128,2083380,0.479989248240839,6.14386237748274,20.4955408998838,"EU"
"85700",85700,"North Macedonia","MKD",2020-10-19,23788,846,17392,12,160,153,2083380,0.575987097889007,7.34383549808484,7.67982797185343,"EU"
"85701",85701,"North Macedonia","MKD",2020-10-20,24196,850,17673,4,408,281,2083380,0.191995699296336,13.4876978755676,19.5835613282262,"EU"
"85702",85702,"North Macedonia","MKD",2020-10-21,24836,862,17905,12,640,232,2083380,0.575987097889007,11.1357505591875,30.7193118874137,"EU"
"85703",85703,"North Macedonia","MKD",2020-10-22,25473,874,18047,12,637,142,2083380,0.575987097889007,6.81584732501992,30.5753151129415,"EU"
"85704",85704,"North Macedonia","MKD",2020-10-23,25991,883,18247,9,518,200,2083380,0.431990323416755,9.59978496481679,24.8634430588755,"EU"
"85705",85705,"North Macedonia","MKD",2020-10-24,26394,897,18430,14,403,183,2083380,0.671984947537175,8.78380324280736,19.3435667041058,"EU"
"85706",85706,"North Macedonia","MKD",2020-10-25,26954,919,18627,22,560,197,2083380,1.05597634612985,9.45578819034454,26.879397901487,"EU"
"85707",85707,"North Macedonia","MKD",2020-10-26,27199,934,18948,15,245,321,2083380,0.719983872361259,15.4076548685309,11.7597365819006,"EU"
"85708",85708,"North Macedonia","MKD",2020-10-27,27827,949,19479,15,628,531,2083380,0.719983872361259,25.4874290815886,30.1433247895247,"EU"
"85709",85709,"North Macedonia","MKD",2020-10-28,28697,963,19771,14,870,292,2083380,0.671984947537175,14.0156860486325,41.759064596953,"EU"
"85710",85710,"North Macedonia","MKD",2020-10-29,29558,977,19994,14,861,223,2083380,0.671984947537175,10.7037602357707,41.3270742735363,"EU"
"85711",85711,"North Macedonia","MKD",2020-10-30,30488,982,20448,5,930,454,2083380,0.23999462412042,21.7915118701341,44.6390000863981,"EU"
"85712",85712,"North Macedonia","MKD",2020-10-31,31572,994,20731,12,1084,283,2083380,0.575987097889007,13.5836957252158,52.030834509307,"EU"
"85713",85713,"North Macedonia","MKD",2020-11-01,32436,1004,21090,10,864,359,2083380,0.479989248240839,17.2316140118461,41.4710710480085,"EU"
"85714",85714,"North Macedonia","MKD",2020-11-02,32997,1025,21244,21,561,154,2083380,1.00797742130576,7.39183442290893,26.9273968263111,"EU"
"85715",85715,"North Macedonia","MKD",2020-11-03,33908,1049,21665,24,911,421,2083380,1.15197419577801,20.2075473509393,43.7270205147405,"EU"
"85716",85716,"North Macedonia","MKD",2020-11-04,35097,1071,22024,22,1189,359,2083380,1.05597634612985,17.2316140118461,57.0707216158358,"EU"
"85717",85717,"North Macedonia","MKD",2020-11-05,36372,1084,22526,13,1275,502,2083380,0.623986022713091,24.0954602616901,61.198629150707,"EU"
"85718",85718,"North Macedonia","MKD",2020-11-06,37499,1096,22835,12,1127,309,2083380,0.575987097889007,14.8316677706419,54.0947882767426,"EU"
"85719",85719,"North Macedonia","MKD",2020-11-07,38782,1110,23011,14,1283,176,2083380,0.671984947537175,8.44781076903877,61.5826205492997,"EU"
"85720",85720,"North Macedonia","MKD",2020-11-08,39760,1136,23035,26,978,24,2083380,1.24797204542618,1.15197419577801,46.9429484779541,"EU"
"85721",85721,"North Macedonia","MKD",2020-11-09,40275,1156,24229,20,515,1194,2083380,0.959978496481679,57.3107162399562,24.7194462844032,"EU"
"85722",85722,"North Macedonia","MKD",2020-11-10,41222,1186,24920,30,947,691,2083380,1.43996774472252,33.167257053442,45.4549818084075,"EU"
"85723",85723,"North Macedonia","MKD",2020-11-11,42540,1212,25353,26,1318,433,2083380,1.24797204542618,20.7835344488283,63.2625829181426,"EU"
"85724",85724,"North Macedonia","MKD",2020-11-12,43835,1238,25782,26,1295,429,2083380,1.24797204542618,20.591538749532,62.1586076471887,"EU"
"85725",85725,"North Macedonia","MKD",2020-11-13,44898,1263,26289,25,1063,507,2083380,1.1999731206021,24.3354548858106,51.0228570880012,"EU"
"85726",85726,"North Macedonia","MKD",2020-11-14,46062,1281,26981,18,1164,692,2083380,0.863980646833511,33.2152559782661,55.8707484952337,"EU"
"85727",85727,"North Macedonia","MKD",2020-11-15,47050,1305,27364,24,988,383,2083380,1.15197419577801,18.3835882076242,47.4229377261949,"EU"
"85728",85728,"North Macedonia","MKD",2020-11-16,47636,1345,27803,40,586,439,2083380,1.91995699296336,21.0715279977729,28.1273699469132,"EU"
"85729",85729,"North Macedonia","MKD",2020-11-17,48613,1376,28646,31,977,843,2083380,1.4879666695466,40.4630936267028,46.89494955313,"EU"
"85730",85730,"North Macedonia","MKD",2020-11-18,50015,1397,29583,21,1402,937,2083380,1.00797742130576,44.9749925601667,67.2944926033657,"EU"
"85731",85731,"North Macedonia","MKD",2020-11-19,51213,1423,30204,26,1198,621,2083380,1.24797204542618,29.8073323157561,57.5027119392526,"EU"
